"order_item_id","order_id","created_at","order_status","order_item_quantity","categories","flubit_item_price","merchant_id","product_name","competior_scraped_price","product_ranking"
854986,788606,"2017-09-14 15:38:02","dispatched",1,"[\"Books\"]",17.83,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Edexcel AS/A Level Biology B Student Book 1 + Activebook (Edexcel A Level Science (2015))",22.54,22.56
854985,788605,"2017-09-14 15:36:02","dispatched",1,"[\"Sporting Goods\"]",2.22,"25e27143-d4a3-4ad0-9fb5-48f227c3da7c","Dart Case",4.39,12.2
854984,788604,"2017-09-14 15:28:02","dispatched",1,"[\"Health & Beauty\"]",19.50,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Versace Bright Crystal Eau de Toilette for Women - 30 ml",37.36,NULL
854983,788603,"2017-09-14 15:19:02","dispatched",1,"[\"Toys & Games\"]",12.44,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Pokemon POK80173 \"TCG: Snorlax-GX\" Box",19.03,22.56
854982,788602,"2017-09-14 15:14:02","dispatched",1,"[\"Books\"]",5.88,"7368e5c8-4817-4b87-ae9e-72565c1b8db6"," How to Make Resin Jewellery",9.99,18.41
854981,788602,"2017-09-14 15:14:02","dispatched",1,"[\"Baby & Toddler\"]",9.82,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Playmobil 6786 1.2.3 Christmas Manger",14.99,22.55
854980,788601,"2017-09-14 15:05:02","processing",1,"[\"Home & Garden\"]",31.61,"b2a972be-30f8-40fe-8c59-a1326f1e54da","Large Decking Wooden Garden Planter Wood Trough Handmade Box (1.2M)",43.95,17
854979,788600,"2017-09-14 14:58:02","dispatched",1,"[\"Books\"]",21.29,"c21ee771-0fcb-11e3-8051-90b11c403c56","Making a Performance: Devising Histories and Contemporary Practices",27.89,36.22
854978,788599,"2017-09-14 14:41:02","dispatched",1,"[\"DVDs & Videos\"]",8.50,"29d9f7ed-6ad6-48e5-8124-f0d2be2456a1","My Little Pony: Equestria Girls - Rainbow Rocks/Friendship Games [DVD]",12.80,NULL
854977,788598,"2017-09-14 14:40:03","dispatched",1,"[\"Books\"]",28.41,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","OCR A Level Geography Second Edition",33.68,31.56
854976,788597,"2017-09-14 14:36:03","dispatched",1,"[\"Books\"]",10.40,"7368e5c8-4817-4b87-ae9e-72565c1b8db6"," All Star Batman Volume 2",13.62,22
854975,788597,"2017-09-14 14:36:03","dispatched",1,"[\"Books\"]",13.83,"7368e5c8-4817-4b87-ae9e-72565c1b8db6"," Batman",18.32,22.56
854974,788596,"2017-09-14 14:31:03","cancelled",2,"[\"Toys & Games\"]",13.76,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Wings Of Glory: WW2 NA B-25B Mitchell",155.21,NULL
854973,788595,"2017-09-14 14:30:02","dispatched",1,"[\"Books\"]",8.55,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Survival Guide for Kids with Autism Spectrum Disorders",10.93,33.2
854972,788594,"2017-09-14 14:27:03","dispatched",1,"[\"Toys & Games\"]",10.37,"6a669f9e-2c42-458d-9f97-daa9ff29ece1","Paul Lamond Games Gobblet Gobblers",13.73,43.58
854971,788593,"2017-09-14 14:26:03","cancelled",1,"[\"Books\"]",9.06,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Upholstery Bible: Complete Step-by-Step Techniques for Professional Results",17.34,22.56
854970,788592,"2017-09-14 13:55:04","dispatched",2,"[\"Books\"]",9.34,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","The Wisdom of the Enneagram: Complete Guide to Psychological and Spiritual Growth for the Nine Personality Types",11.11,44.66
854969,788591,"2017-09-14 13:42:03","dispatched",1,"[\"Home & Garden\"]",22.81,"02042a67-9fc9-4174-a642-6bf5bdcfabbc","Children Kiddy Girls Summertime Butterfly Happy Pink Red Coloured Rug in 2'7'' x 2'7'' (90 cm x 90 cm) Carpet",34.95,NULL
854968,788590,"2017-09-14 13:39:03","dispatched",1,"[\"Health & Beauty\"]",14.74,"c1cc4b7f-d6ec-43c8-971e-11a0aa59ae7b","Oral-B Vitality Plus TriZone Electric Toothbrush",24.38,NULL
854967,788589,"2017-09-14 13:37:04","dispatched",1,"[\"Toys & Games\"]",11.16,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Wings of Glory Expansion: Gorrini Fiat CR-42 Falco",11.99,NULL
854966,788589,"2017-09-14 13:37:04","dispatched",1,"[\"Toys & Games\"]",10.51,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Wings of Glory: Yakovlev Yak-1 ~ A",14.81,NULL
854965,788589,"2017-09-14 13:37:04","dispatched",1,"[\"Toys & Games\"]",23.73,"06fcb420-505b-4551-bc85-cad92171119e","Edge - Wings Of Glory - Heinkel HE111 H5 (KG53) - 301B",NULL,NULL
854964,788589,"2017-09-14 13:37:04","cancelled",1,"[\"Toys & Games\"]",10.51,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Edge - Wings Of Glory - Kawasaki Ki 61 IB : Nakano",46.20,NULL
854963,788589,"2017-09-14 13:37:04","dispatched",2,"[\"Toys & Games\"]",8.63,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","WG:WW2:Douglas SBD-5 Dauntless(Kirkendl)",13.79,NULL
854962,788588,"2017-09-14 13:34:03","dispatched",1,"[\"Books\"]",19.63,"7368e5c8-4817-4b87-ae9e-72565c1b8db6"," Cache Technical Level 3 Extended Diploma in Health and Social Care",25.99,33.67
854961,788587,"2017-09-14 13:29:02","dispatched",1,"[\"Books\"]",13.11,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Mastering Arabic 1",16.74,41.89
854960,788586,"2017-09-14 13:10:04","dispatched",1,"[\"Health & Beauty\"]",13.74,"64467330-3469-439e-b894-52c59d707d56","Organic Pea Protein Powder 1kg By The Natural Health Market • 80% Protein Isolates • Vegan Protein Powder • Soil Association Organic Certified • NON-GMO • NON-Irradiated • Whole Raw Pea Protein Powder Nutrition",17.99,NULL
854959,788585,"2017-09-14 13:01:03","dispatched",1,"[\"Home & Garden\"]",13.70,"5e95729c-4118-49e0-8ef0-90116b349025","Nicola Spring Patterned Cereal Bowls - 152mm (6 Inches) - Orange / Blue Print Design - Box Of 6",17.99,NULL
854958,788584,"2017-09-14 12:58:02","cancelled",1,"[\"DVDs & Videos\"]",21.58,"29d9f7ed-6ad6-48e5-8124-f0d2be2456a1","The A-Team - The Ultimate Collection [DVD] [1983]",NULL,33.67
854957,788583,"2017-09-14 12:55:03","dispatched",1,"[\"Toys & Games\"]",23.85,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Pottery Cool 6027865 \"Studio\" Clay",29.99,55.22
854956,788582,"2017-09-14 12:44:02","cancelled",10,"[\"Home & Garden\"]",2.40,"ed078f6b-3aad-40a8-a634-c32097de02b0","Toolzone 100m Green Garden Twist Tie Support Wire",4.57,19.09
854955,788581,"2017-09-14 12:38:02","dispatched",1,"[\"Hardware\"]",21.22,"5e7f713d-ea08-4257-a3af-30f528c05e69","Cuprinol Garden Shades Ocean Sapphire 2.5L",NULL,NULL
854954,788580,"2017-09-14 12:35:03","dispatched",1,"[\"Books\"]",6.41,"c21ee771-0fcb-11e3-8051-90b11c403c56","The Good and Beautiful God",8.93,18.41
854953,788579,"2017-09-14 12:33:03","dispatched",1,"[\"DVDs & Videos\"]",33.83,"c21ee771-0fcb-11e3-8051-90b11c403c56","Disney Princess 11 Movie Keepsake Boxset [DVD] [2015]",60.74,22.56
854952,788578,"2017-09-14 12:31:03","dispatched",1,"[\"Home & Garden\"]",11.52,"9f14a89b-7a05-48c3-a3f4-7f3ae1fbe780","Linetech24 Newyork Night Life Modern Printed Duvet Set-Multi (King)",18.69,NULL
854951,788577,"2017-09-14 12:30:03","cancelled",1,"[\"Books\"]",11.55,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","ACCA F9 Financial Management: Practice and Revision Kit",18.00,22.56
854950,788577,"2017-09-14 12:30:03","cancelled",1,"[\"Books\"]",11.65,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","ACCA F8 Audit and Assurance: Practice and Revision Kit",18.00,22.56
854949,788576,"2017-09-14 12:16:03","dispatched",1,"[\"Toys & Games\"]",9.34,"1329af69-8e54-493c-9e40-97711a230694","Playmobil 6636 City Life Zookeeper's Cart - Multi-Coloured",10.99,34.14
854948,788576,"2017-09-14 12:16:03","cancelled",1,"[\"Toys & Games\"]",34.43,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Playmobil 6634 City Life Large City Zoo",42.09,49.89
854947,788575,"2017-09-14 12:14:03","dispatched",1,"[\"Food, Beverages & Tobacco\"]",11.59,"4ab5ff5c-4d87-4b23-85e1-18f7a7a02202","Nutiva O'Coconut Treat Hemp and Chia 14 g",15.86,NULL
854946,788574,"2017-09-14 12:07:03","dispatched",1,"[\"Cameras & Optics\"]",240.78,"475d6fb1-677d-4208-9e36-1d827659dc1a","Olympus Tough TG-4 Camera - Red",269.00,40.67
854945,788573,"2017-09-14 11:49:03","dispatched",1,"[\"Hardware\"]",28.59,"a50931fc-b9dd-4ca1-9bfe-17600fdf0aee","Ryobi RLT4027 Grass Trimmer with EasyEdge, 400 W",49.87,17
854944,788572,"2017-09-14 11:49:02","dispatched",1,"[\"Toys & Games\",\"Toys & Games\"]",23.28,"1329af69-8e54-493c-9e40-97711a230694","My Calendar Blue Wall Hanging",28.90,58.22
854943,788571,"2017-09-14 11:46:03","dispatched",1,"[\"Electronics\"]",80.71,"c2bffed9-dbc5-4180-9929-f880cb2cc872","ASUS ROG STRIX B350-F GAMING - ATX Motherboard for AMD Socket AM4 CPUs",120.94,32.22
854942,788570,"2017-09-14 11:45:03","cancelled",1,"[\"Books\"]",16.55,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","AQA GCSE (9-1) PE (Aqa for Gcse)",20.99,48.56
854941,788569,"2017-09-14 11:32:03","cancelled",1,"[\"Books\"]",20.46,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","BTEC Nationals Applied Science Student Book 2: Level 3",25.65,43.89
854940,788568,"2017-09-14 11:31:03","cancelled",1,"[\"Toys & Games\"]",7.00,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Ravensburger 06076 4 \"Fairy Magic\" Puzzle",NULL,14.61
854939,788567,"2017-09-14 11:30:03","dispatched",1,"[\"Home & Garden\"]",8.83,"ed078f6b-3aad-40a8-a634-c32097de02b0","Innova 15 x 15 cm Square Mirror Tiles with Self Adhesive Pads, Pack of 8",12.99,NULL
854938,788566,"2017-09-14 11:22:03","dispatched",1,"[\"Books\"]",10.32,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Muhammad: His Life Based on the Earliest Sources",12.90,49.05
854937,788565,"2017-09-14 11:21:04","dispatched",1,"[\"Toys & Games\"]",18.13,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","DISNEY PRINCESS C0379EW00 \"Elena of Avalor Power Sceptre\" Toy",25.97,NULL
854936,788564,"2017-09-14 11:21:03","dispatched",1,"[\"Toys & Games\"]",26.08,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Playmobil 6671 Summer Fun Water Park Summer Camper",26.88,52.89
854935,788563,"2017-09-14 11:18:02","dispatched",1,"[\"Office Supplies\"]",17.72,"db595b4e-f43c-4f20-8623-3d17208b4050","HP 62 2-pack Black/Tri-color Original Ink Cartridges (J3M80AE)",22.05,NULL
854934,788562,"2017-09-14 11:17:03","dispatched",2,"[\"Home & Garden\"]",5.45,"a4361865-1f0d-4297-bdc4-9470668e2f4c","JVL Natural Round Seagrass Waste Paper Basket Bin",5.99,36.65
854933,788562,"2017-09-14 11:17:03","dispatched",1,"[\"Home & Garden\"]",11.63,"7d009535-97ef-4725-ae4d-c09cc255fdff","1 X Woodluv Wht. Wicker Laundry Basket / Linen Basket Bin W/Lid- Medium",14.99,NULL
854932,788562,"2017-09-14 11:17:03","dispatched",1,"[\"Home & Garden\"]",28.66,"28a9dada-3b11-435e-954f-ed5691100344","50L Stainless Steel Auto Sensor Kitchen Waste Dust Bin Automatic Motor CREAM",39.99,NULL
854931,788561,"2017-09-14 11:08:03","dispatched",1,"[\"Electronics\"]",8.77,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Disney Infinity Wreck-It Ralph Toy Box Set (Xbox 360/PS3/Nintendo Wii/Wii U/3DS)",16.90,21.25
854930,788560,"2017-09-14 10:56:03","dispatched",1,"[\"Books\"]",17.83,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","OCR A Level Biology A 2015: Student book 2 (OCR GCE Science 2015)",21.99,40.89
854929,788559,"2017-09-14 10:55:04","dispatched",1,"[\"Books\"]",17.53,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","The New Testament Methods and Meanings",25.96,22.56
854928,788558,"2017-09-14 10:54:04","cancelled",1,"[\"Books\"]",13.04,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Vegan Bible",20.29,46.22
854927,788557,"2017-09-14 10:53:03","dispatched",1,"[\"Toys & Games\"]",18.99,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Rocket Games ROC1428 \"Emojinary\" Game",24.99,22.56
854926,788556,"2017-09-14 10:45:03","dispatched",1,"[\"DVDs & Videos\"]",28.91,"c21ee771-0fcb-11e3-8051-90b11c403c56","Birds of a Feather - The Complete  Series [DVD] [1989]",41.44,NULL
854925,788555,"2017-09-14 10:43:02","dispatched",1,"[\"Books\"]",14.23,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Furniture Bible, The",22.32,34.22
854924,788554,"2017-09-14 10:41:02","dispatched",1,"[\"Clothing & Accessories\"]",13.48,"a50931fc-b9dd-4ca1-9bfe-17600fdf0aee","Snickers Workwear Ergonomic Belt 9025 - Navy",20.00,NULL
854923,788553,"2017-09-14 10:40:04","dispatched",1,"[\"Books\"]",8.83,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Ninjak Volume 6: The Seven Blades of Master Darque",17.99,NULL
854922,788553,"2017-09-14 10:40:04","dispatched",1,"[\"Books\"]",7.08,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Ninjak Volume 4: The Siege of King's Castle",13.08,NULL
854921,788552,"2017-09-14 10:40:03","dispatched",1,"[\"Toys & Games\"]",8.05,"f1ce4f7a-750c-4ea1-bf8b-ddba3e101d13","World Of Nintendo Microland Deluxe Pack Outset Island",9.99,NULL
854920,788552,"2017-09-14 10:40:03","dispatched",1,"[\"Toys & Games\"]",8.34,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","World of Nintendo Game Figures Outset Link Aryll Grandma",9.55,NULL
854919,788552,"2017-09-14 10:40:03","dispatched",1,"[\"Toys & Games\"]",11.69,"f1ce4f7a-750c-4ea1-bf8b-ddba3e101d13","Super Mario JAKKNIN020LCDIM World of Nintendo Micro Land Playset Deluxe with Layer Cake Desert and Ice Mario Figure",17.99,NULL
854918,788551,"2017-09-14 10:17:02","dispatched",4,"[\"Health & Beauty\",\"Health & Beauty\"]",15.23,"c1cc4b7f-d6ec-43c8-971e-11a0aa59ae7b","Oral-B Pro Vitality Cross Action Electric Rechargeable Toothbrush",18.99,22.56
854917,788550,"2017-09-14 10:14:03","dispatched",1,"[\"Baby & Toddler\", \"Toys & Games\"]",8.91,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Hape HAP-E0407 Shake 'n' Match Shape Sorter",14.44,22.13
854916,788549,"2017-09-14 10:12:03","cancelled",1,"[\"Toys & Games\"]",13.44,"92f718ce-cc11-4867-8583-18614892edc6","Gamewright Forbidden Island Game",17.75,55.56
854915,788548,"2017-09-14 10:04:03","cancelled",1,"[\"Books\"]",17.82,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","OCR AS/A Level Biology a Student Book 1 + Activebook 2015",22.54,22.56
854914,788547,"2017-09-14 09:51:02","dispatched",1,"[\"Home & Garden\"]",20.95,"d6626614-da58-4eec-8c1f-7cee04f84959","BURGON & BALL GTB/SBPRHSLONG RHS Long Handled Bulb Planter",30.55,46.67
854913,788546,"2017-09-14 09:48:03","dispatched",2,"[\"Books\"]",15.05,"c21ee771-0fcb-11e3-8051-90b11c403c56","The City & Guilds Textbook: Level 3 NVQ Diploma in Plumbing and Heating 6189 Units 301, 304 and 305",19.99,22.56
854912,788545,"2017-09-14 09:35:03","dispatched",1,"[\"Home & Garden\",\"Home & Garden\"]",14.46,"5e95729c-4118-49e0-8ef0-90116b349025","Argon Tableware Traditional Hiball Glasses - 285ml (10oz) Party Pack Of 24",20.99,NULL
854911,788544,"2017-09-14 09:29:03","dispatched",1,"[\"Books\"]",11.50,"ae73540e-d47b-4d25-84b6-854af4fa5ee8","Haindl Tarot Deck",22.99,22.56
854910,788544,"2017-09-14 09:29:03","dispatched",1,"[\"Home & Garden\", \"Books\"]",8.14,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","The Psychic Tarot Oracle Deck",16.99,30.56
854909,788543,"2017-09-14 09:29:02","dispatched",1,"[\"Books\"]",16.25,"c21ee771-0fcb-11e3-8051-90b11c403c56","Rare Record Price Guide 2018",20.39,58.56
854908,788542,"2017-09-14 09:28:03","dispatched",1,"[\"Furniture\"]",22.81,"02042a67-9fc9-4174-a642-6bf5bdcfabbc","CHILDRENS RUG - KIDS RUG - Children's Kiddy Play Crocodile Green Rug 90cm x 90cm",27.12,NULL
854907,788541,"2017-09-14 09:19:03","dispatched",1,NULL,13.88,"a50931fc-b9dd-4ca1-9bfe-17600fdf0aee",NULL,NULL,NULL
854906,788540,"2017-09-14 08:57:04","dispatched",1,"[\"Software\"]",24.95,"29d9f7ed-6ad6-48e5-8124-f0d2be2456a1","Injustice 2 (PS4)",22.70,73.67
854905,788539,"2017-09-14 08:46:02","cancelled",1,"[\"Electronics\"]",93.33,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","Buffalo LS410D0201-EU LinkStation 410D 2TB 1 Bay Desktop NAS",149.99,22.56
854904,788538,"2017-09-14 08:24:03","dispatched",1,"[\"Cameras & Optics\"]",11.03,"d14575c3-a311-41b5-a730-c3bd1e3f9571","Generic Micro Spy GSM Listening Audio Bug Surveillance Device (Remote Bug Monitoring) N9",13.71,16.25
854903,788537,"2017-09-14 07:56:02","dispatched",1,"[\"Health & Beauty\"]",37.78,"ec13a0c0-144a-4690-a5a2-afc0372d6b42","Jean Paul Gaultier Classique Eau de Toilette for Women - 50 ml",48.61,22.56
854902,788536,"2017-09-14 07:51:02","cancelled",2,"[\"Health & Beauty\"]",16.13,"0b3ea44f-c236-469d-8c28-28d735eb85ed","CALA D'OR Eau de Toilette spray 50ml",25.48,NULL
854901,788535,"2017-09-14 07:41:03","dispatched",1,"[\"Home & Garden\"]",12.93,"5e95729c-4118-49e0-8ef0-90116b349025","Nicola Spring Black 5x7 Box Photo Frame - Standing & Hanging - Pack of 5",16.99,NULL
854900,788534,"2017-09-14 07:37:02","dispatched",1,"[\"Home & Garden\"]",11.56,"a4361865-1f0d-4297-bdc4-9470668e2f4c","JVL Heavy Duty Barrier Slip Resistant Rubber Backed Door Floor Mat, Vinyl, Grey/Black, 60 x 150 cm, Large",16.00,NULL
854899,788533,"2017-09-14 07:32:02","dispatched",1,"[\"Toys & Games\"]",9.78,"e5ea1915-7386-436a-987b-c4ec2fcd50e9","Little Pals Tool Pouch Kit - Pink",12.18,NULL
854898,788532,"2017-09-14 07:30:02","cancelled",1,"[\"Home & Garden\"]",60.07,"a9ae1014-9cea-56f9-84e7-a95fd23e553b","Circulon Infinite Hard Anodised Covered Stirfry Wok, 36 cm",64.99,22.56
854897,788531,"2017-09-14 07:08:03","dispatched",1,"[\"Electronics\"]",22.83,"8ff1f213-83ef-4a6f-b08a-f1face32391c","Panasonic N2QAYB000753 Television Remote Control",33.92,17
854896,788530,"2017-09-14 06:58:02","dispatched",1,"[\"Toys & Games\"]",10.36,"b85a6643-d403-4ed0-bf25-de1a6acad7be","Pink Magnetic My Calendar by Fiesta Crafts Doowell",13.70,53.65
854895,788529,"2017-09-14 06:39:02","dispatched",1,"[\"Home & Garden\"]",11.63,"7d009535-97ef-4725-ae4d-c09cc255fdff","1 X Woodluv Wht. Wicker Laundry Basket / Linen Basket Bin W/Lid- Medium",14.99,NULL
854894,788528,"2017-09-14 06:30:02","dispatched",1,"[\"Books\"]",12.15,"7368e5c8-4817-4b87-ae9e-72565c1b8db6"," IF ALL THE SEAS WERE INK",20.99,22.56
854893,788527,"2017-09-14 06:20:03","dispatched",1,"[\"Books\"]",18.12,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","WJEC Chemistry for AS Level: Student Book",23.27,51.56
854892,788526,"2017-09-14 05:05:03","dispatched",1,"[\"Health & Beauty\"]",16.12,"5fcb21af-d11c-42e1-9e2e-abed1ca9d7ec","Dermatix 15 g Tube",25.00,22.56
854891,788525,"2017-09-14 02:20:02","dispatched",1,"[\"Electronics\"]",14.19,"ea3d3e9a-7b17-46f2-8731-cd3d6f6af511","Griffin Survivor Summit Case for iPhone 6 Plus/6S Plus - Black/Clear",35.25,NULL
854890,788524,"2017-09-13 23:37:03","dispatched",1,"[\"DVDs & Videos\"]",33.83,"c21ee771-0fcb-11e3-8051-90b11c403c56","Disney Princess 11 Movie Keepsake Boxset [DVD] [2015]",60.74,22.56
854889,788523,"2017-09-13 23:07:02","dispatched",1,"[\"Books\"]",12.63,"c21ee771-0fcb-11e3-8051-90b11c403c56","New Grade 9-1 GCSE Physics for AQA: Student Book with Online Edition",18.04,35.56
854888,788523,"2017-09-13 23:07:02","dispatched",1,"[\"Books\"]",12.63,"c21ee771-0fcb-11e3-8051-90b11c403c56","New Grade 9-1 GCSE Chemistry for AQA: Student Book with Online Edition",18.99,37.22
854887,788523,"2017-09-13 23:07:02","dispatched",1,"[\"Books\"]",12.63,"c21ee771-0fcb-11e3-8051-90b11c403c56","New Grade 9-1 GCSE Biology for AQA: Student Book with Online Edition",18.34,22.56
854886,788522,"2017-09-13 22:27:02","dispatched",1,"[\"Books\"]",10.73,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","How to Style Your Brand Everything You Need to Know to Create a Distinctive Brand Identity",13.60,52.9
854885,788521,"2017-09-13 22:26:02","dispatched",1,"[\"Software\"]",10.62,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","MX vs ATV Supercross (Xbox 360)",14.99,22.55
854884,788520,"2017-09-13 22:23:02","dispatched",1,"[\"Electronics\"]",15.58,"5b90df30-96b3-4c0f-bd48-8b7ca31a8e1b","Proper Tilt Heavy Duty Swing Arm Wall TV Bracket for 23\" 24\" 28\" 32\" 39\" 40\" 42\" 43\" and 55\" LED and LCD Televisions",27.99,17
854883,788519,"2017-09-13 22:22:03","dispatched",1,"[\"Books\"]",11.22,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Lonely Planet India (Travel Guide)",12.14,48.78
854882,788518,"2017-09-13 22:07:02","dispatched",1,"[\"Books\"]",9.88,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","But I Could Never Go Vegan! 125 Recipes That Prove You Can Live Without Cheese, It's Not All Rabbit ",NULL,20.67
854881,788517,"2017-09-13 22:06:02","dispatched",1,"[\"Books\"]",22.94,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Edexcel A level Geography Book 1 Third Edition",25.99,22.56
854880,788516,"2017-09-13 21:25:02","dispatched",1,"[\"Books\"]",20.92,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","Edexcel AS/A Level History, Paper 1&2: Nationalism, Dictatorship and Democracy in 20th Century Europe (Edexcel GCE History 2015)",25.99,22.56
854879,788515,"2017-09-13 21:18:02","cancelled",1,"[\"Toys & Games\"]",19.93,"3ef2f1e4-fee0-474d-a62e-73c668bd83cd","Baby Girls Pink Purple Halloween Monster Dinosaur Book Day Week Fancy Dress Costume Outfit 0-24 months (18-24 months)",18.99,NULL
854878,788514,"2017-09-13 21:09:02","cancelled",1,"[\"Books\"]",16.98,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","OCR A Level Chemistry A 2015: Student book 2 (OCR GCE Science 2015)",20.99,43.56
854877,788513,"2017-09-13 21:08:02","cancelled",1,"[\"Books\"]",20.46,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","BTEC Nationals Applied Science Student Book 2: Level 3",25.65,43.89
854876,788512,"2017-09-13 20:51:02","dispatched",1,"[\"Books\"]",22.05,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","AQA A Level Physics Second Edition Year 2 Student Book",28.35,51.56
854875,788511,"2017-09-13 20:46:02","dispatched",1,"[\"Books\"]",4.50,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","New Grade 9-1 GCSE Physics: AQA Revision Guide with Online Edition -  Paperback",5.95,42.2
854874,788510,"2017-09-13 20:39:03","dispatched",1,"[\"DVDs & Videos\"]",10.77,"c21ee771-0fcb-11e3-8051-90b11c403c56","Brazil - Limited Edition Steelbook [Blu-ray] [1985]",14.00,22.56
854873,788509,"2017-09-13 20:39:02","dispatched",1,"[\"Sporting Goods\"]",9.43,"e26cb5a2-9cf3-5437-ab00-2ef52423efb6","Gray Nicolls Cricket Ball Bag - Black/Red",12.95,53.22
854872,788508,"2017-09-13 20:32:03","cancelled",1,"[\"Home & Garden\"]",40.30,"301b5168-3afb-42e2-a0ba-c423e1d92228","Braun Multi-Mix 3 Hand Mixer, 500 W, White",77.53,NULL
854871,788507,"2017-09-13 20:26:02","cancelled",1,"[\"Books\"]",16.98,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","OCR A Level Chemistry A 2015: Student book 2 (OCR GCE Science 2015)",20.99,43.56
854870,788506,"2017-09-13 20:11:02","dispatched",1,"[\"Health & Beauty\"]",81.15,"eeb4bb18-45a1-51cc-a8ff-1b4c026518eb","Creed Millesime Eau de Parfum 75 ml",164.24,NULL
854869,788505,"2017-09-13 20:08:02","dispatched",1,"[\"Books\"]",19.93,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","BTEC Nationals Business: Student Book + Activebook 1: For the 2016 Specifications (BTEC Nationals Business 2016)",25.65,33.67
854868,788504,"2017-09-13 19:59:02","dispatched",1,"[\"Books\"]",13.68,"7368e5c8-4817-4b87-ae9e-72565c1b8db6","A2 Accounting for AQA (Accounting & Finance)",20.00,22.56
854867,788503,"2017-09-13 19:57:03","refunded",1,NULL,15.14,"f75c6af6-67e1-4f85-a24d-3ab7ba6fc349",NULL,NULL,NULL
854866,788502,"2017-09-13 19:54:03","dispatched",1,"[\"Health & Beauty\"]",19.71,"6036947e-a7e6-4c29-a024-dfd886265134","Beurer HK 48 Cosy Heated Cushion",43.17,NULL
854865,788501,"2017-09-13 19:53:02","dispatched",1,"[\"Baby & Toddler\"]",161.22,"88327b06-0865-4db7-bc42-3fb582d18ad6","Maxi-Cosi Milofix Group 0+/1 Car Seat (Black Raven)",225.00,22.56
854864,788500,"2017-09-13 19:52:02","refunded",1,"[\"Books\"]",33.78,"c21ee771-0fcb-11e3-8051-90b11c403c56","Chemistry³: Introducing inorganic, organic and physical chemistry",49.99,57.56
854863,788499,"2017-09-13 19:39:02","dispatched",1,"[\"Home & Garden\"]",12.39,"c1cc4b7f-d6ec-43c8-971e-11a0aa59ae7b","Russell Hobbs 17936 Two Portion Sandwich Toaster - Stainless Steel",15.29,22.56
854862,788498,"2017-09-13 19:37:02","dispatched",1,"[\"Toys & Games\"]",41.65,"a3a0657a-6e7a-4a47-a6e1-a7ddb3b93df9","VTech DigiGo Electronic Toy (Pink)",54.99,22.56
